139
76	-nan(ind)	-nan(ind)	-nan(ind)	0.0	0.0	40.0	-nan(ind)
6	24605.5391	21498.250	18.00000	0.0	0.0	120.0	2.0000000
123	24761.5195	21277.910	19.00000	-5.0	0.0	270.0	0.3000000
77	24275.3867	22595.078	24.00000	-10.0	0.0	-120.0	0.2000000
77	24334.5000	22711.760	24.00000	-10.0	0.0	-120.0	0.3500000
86	24450.1895	22809.398	24.00000	0.0	0.0	40.0	1.2000000
75	24507.0273	22837.109	24.00000	0.0	0.0	45.0	0.8000000
115	24176.0078	22804.350	25.41986	0.0	0.0	45.0	1.4999999
75	24204.5898	22664.090	24.00000	0.0	0.0	45.0	0.8000000
84	24292.4668	22479.285	24.00000	0.0	0.0	0.0	1.1000000
6	24205.7305	22604.697	18.00000	0.0	0.0	70.0	2.0000000
6	24309.7695	22774.590	18.00000	0.0	0.0	50.0	2.0000000
80	24307.0000	22845.000	24.00000	0.0	0.0	90.0	0.3000000
84	24243.3008	22116.820	30.48000	0.0	0.0	0.0	1.5000000
84	24218.4531	22261.000	24.00000	0.0	0.0	45.0	1.3000000
84	24207.5098	22409.709	24.00000	0.0	0.0	-135.0	1.3000000
84	24160.9141	22227.820	24.00000	0.0	0.0	-90.0	1.1000000
6	24158.0000	22039.000	18.00000	0.0	0.0	100.0	2.0000000
6	24119.9805	22206.240	18.00000	0.0	0.0	105.0	2.0000000
6	24141.1094	22427.020	18.00000	0.0	0.0	70.0	2.0000000
120	23969.8906	22188.619	24.00000	0.0	0.0	-360.0	0.6000000
104	23898.3496	22225.293	26.00900	0.0	0.0	0.0	0.3000000
104	23981.5605	22367.055	26.33913	0.0	0.0	0.0	0.2000000
128	23539.0000	22730.129	34.23286	15.0	0.0	0.0	0.8000000
122	23387.6289	22077.641	54.00000	10.0	0.0	45.0	1.9000000
120	23362.4199	22252.789	40.07484	0.0	0.0	-315.0	0.6000000
123	23465.6172	22198.000	60.00000	10.0	0.0	90.0	0.2000000
122	23374.0000	22229.998	49.00000	-10.0	0.0	-45.0	2.0000000
131	23402.5781	22363.047	29.00000	0.0	0.0	135.0	1.8000000
131	23498.4766	22071.020	30.17000	0.0	0.0	90.0	2.0000000
122	23279.6387	22082.219	28.00000	10.0	0.0	0.0	1.9000000
120	23296.0488	22076.998	69.06039	0.0	0.0	-315.0	0.6000000
123	23314.0000	22140.998	61.00000	0.0	0.0	45.0	0.5000000
123	23293.0000	22293.000	60.00000	-10.0	0.0	45.0	0.3000000
104	23295.7207	22377.090	60.44526	0.0	0.0	0.0	0.2000000
123	23188.5391	22090.887	44.64325	-10.0	0.0	90.0	0.3000000
122	23239.1992	22197.018	60.00000	10.0	0.0	250.0	1.7000000
77	24480.8770	21704.469	24.00000	-10.0	0.0	-30.0	0.5500000
77	24339.3867	21896.770	24.00000	-10.0	0.0	-40.0	0.3500000
128	24227.6406	21925.699	24.00000	0.0	0.0	-45.0	0.9000000
6	24385.7988	21766.137	18.00000	0.0	0.0	135.0	2.0000000
120	24393.8086	21621.061	24.00000	0.0	0.0	-315.0	0.6000000
6	24498.5098	21649.859	18.00000	0.0	0.0	130.0	2.0000000
6	24261.5000	21867.510	18.00000	0.0	0.0	145.0	2.0000000
80	24284.3398	21781.498	24.00000	0.0	0.0	45.0	0.4000000
120	24113.0605	21989.590	24.00000	0.0	0.0	-405.0	0.6000000
104	24027.5703	22011.350	25.27000	0.0	0.0	0.0	0.4000000
80	24530.8770	21510.857	24.00000	0.0	0.0	-45.0	0.3000000
123	24579.3066	21427.930	24.00000	0.0	0.0	180.0	0.2500000
122	24552.9199	21250.639	24.00000	0.0	0.0	45.0	2.3000000
80	23422.2207	21903.020	53.02662	0.0	0.0	135.0	0.2000000
104	23513.1602	21880.221	49.87999	15.0	0.0	-675.0	0.2500000
123	23405.5703	21968.969	51.48468	-10.0	0.0	90.0	0.3000000
131	23190.5898	21990.830	23.42416	0.0	0.0	-45.0	2.0000000
123	24770.2031	21173.000	19.00000	-5.0	0.0	-0.0	0.4000000
123	24737.9980	20779.998	19.00000	-5.0	0.0	180.0	0.3500000
6	24690.9980	21171.000	18.00000	0.0	0.0	95.0	2.0000000
6	24671.9902	20808.100	18.00000	0.0	0.0	85.0	2.0000000
6	24690.1680	20982.586	18.00000	0.0	0.0	85.0	2.0000000
123	24649.5293	21145.957	19.00000	-5.0	0.0	90.0	0.3500000
123	24646.2188	20848.350	20.00000	0.0	0.0	90.0	0.3000000
123	24759.0000	20915.510	19.00000	-10.0	0.0	90.0	0.5000000
115	24798.8867	20973.691	36.99371	0.0	0.0	45.0	1.1000000
123	24744.6875	21034.279	19.00000	0.0	0.0	-180.0	0.6000000
77	24675.8613	20398.000	24.00000	-10.0	0.0	-75.0	0.5500000
77	24700.8398	20572.959	24.00000	-10.0	0.0	-45.0	0.3500000
77	24725.4004	20671.488	24.00000	-10.0	0.0	-360.0	0.2000000
77	24637.0000	20487.000	20.00000	-10.0	0.0	-270.0	0.2000000
6	24645.1602	20441.768	18.00000	0.0	0.0	90.0	2.0000000
6	24653.4590	20630.479	18.00000	0.0	0.0	85.0	2.0000000
80	24645.1602	20704.039	24.00000	0.0	0.0	135.0	0.2000000
77	24666.2070	20267.529	24.00000	-10.0	0.0	-180.0	0.2500000
80	24631.8398	20141.680	24.00000	0.0	0.0	45.0	0.2000000
6	24683.8477	20083.930	18.00000	0.0	0.0	100.0	2.0000000
6	24653.3105	20254.715	18.00000	0.0	0.0	95.0	2.0000000
128	24681.1973	20034.721	24.00000	0.0	0.0	-225.0	0.9000000
77	24787.1484	19982.119	53.00000	-10.0	0.0	-45.0	0.2500000
76	24769.3301	20084.199	24.00000	0.0	0.0	-230.0	0.1000000
71	24738.6270	20176.549	31.35000	0.0	0.0	0.0	0.7000000
20	24760.4395	19659.859	24.00000	20.0	0.0	-765.0	0.9000000
20	24747.9180	19747.000	24.00000	10.0	0.0	-945.0	0.8000000
112	24732.1289	19475.561	25.69636	0.0	0.0	445.0	2.0000000
111	24600.2695	19812.670	24.00000	0.0	0.0	-135.0	0.6000000
104	24829.7090	19876.090	37.42520	0.0	0.0	0.0	0.3000000
6	24746.0000	19574.000	18.00000	0.0	0.0	70.0	2.0000000
6	24737.8105	19900.250	18.00000	0.0	0.0	110.0	2.0000000
6	24767.5293	19741.969	18.00000	0.0	0.0	90.0	2.0000000
120	24665.5098	19723.168	24.00000	0.0	0.0	-360.0	0.6000000
101	24843.9688	19677.898	24.00000	0.0	0.0	25.0	0.7000000
76	24846.0000	19774.000	24.00000	0.0	0.0	35.0	0.1000000
104	24563.8691	20760.809	25.32000	0.0	0.0	0.0	0.3000000
115	24493.9590	21145.160	25.67651	0.0	0.0	45.0	1.1000000
120	24570.5879	21055.580	24.00000	0.0	0.0	-360.0	0.6000000
80	24551.2305	20943.098	24.00000	0.0	0.0	45.0	0.2000000
80	24558.0000	20575.000	24.00000	0.0	0.0	45.0	0.2000000
80	23837.1094	20465.461	21.02000	0.0	0.0	-90.0	0.3000000
75	22954.8711	20799.779	36.10512	0.0	0.0	45.0	0.7000000
77	22957.4609	20903.471	58.75085	-20.0	0.0	270.0	0.3000000
80	22897.6738	20960.404	60.00000	0.0	0.0	-225.0	0.3000000
120	23008.9180	20870.070	28.92513	0.0	0.0	-45.0	0.5000000
120	23687.7402	20544.539	24.00000	0.0	0.0	45.0	0.6000000
0	23653.8652	20347.354	0.00000	0.0	0.0	0.0	1.0000000
0	23468.8301	20351.516	0.00000	0.0	0.0	0.0	1.0000000
0	23413.8496	20494.158	0.00000	0.0	0.0	0.0	1.0000000
128	23494.0879	20640.070	24.00000	0.0	0.0	-45.0	0.8000000
80	23365.5195	20640.510	22.29397	0.0	0.0	-90.0	0.2500000
77	22890.9980	20728.000	60.00000	-20.0	0.0	225.0	0.2500000
120	23236.6094	20512.430	15.37000	0.0	0.0	0.0	0.6000000
80	23224.0000	20701.000	24.00000	0.0	0.0	-180.0	0.2000000
131	23244.0645	20378.352	19.25218	0.0	0.0	-810.0	2.0000000
120	24551.5703	20317.707	24.00000	0.0	0.0	-360.0	0.6000000
0	23752.5391	19983.066	0.00000	0.0	0.0	0.0	1.0000000
0	23852.4316	20221.656	0.00000	0.0	0.0	-140.0	1.0000000
120	23912.3359	20039.160	24.00000	0.0	0.0	-360.0	0.6000000
80	24012.5293	20080.688	24.00000	0.0	0.0	-180.0	0.2000000
131	24048.4590	20180.279	23.46335	0.0	0.0	-675.0	2.0000000
103	24550.2480	19544.680	24.00000	0.0	0.0	-270.0	0.6500000
80	24479.0000	19681.000	24.00000	0.0	0.0	-325.0	0.3000000
131	23769.5977	19586.430	26.75459	0.0	0.0	-765.0	2.0000000
80	23890.9980	19506.000	24.00000	0.0	0.0	-180.0	0.2500000
80	24018.3242	19862.000	24.00000	0.0	0.0	-180.0	0.3000000
120	23829.3281	19612.520	18.04000	0.0	0.0	45.0	0.6000000
0	23752.5781	19828.260	0.00000	0.0	0.0	0.0	1.0000000
0	23917.2520	19780.033	8.93256	0.0	0.0	0.0	1.0000000
128	23977.1309	19642.818	21.42491	0.0	0.0	135.0	0.8000000
128	23346.4668	20241.730	19.71000	0.0	0.0	45.0	0.8000000
0	23708.1641	20140.195	0.00000	0.0	0.0	0.0	1.0000000
0	23566.3613	20223.014	0.00000	0.0	0.0	0.0	1.0000000
127	23576.3984	19997.275	5.66471	0.0	0.0	-225.0	1.8000000
80	23459.3984	19983.061	24.00000	0.0	0.0	-180.0	0.2000000
80	23390.0000	20101.998	20.76233	0.0	0.0	-45.0	0.2500000
80	23078.4766	19971.170	24.00000	0.0	0.0	-90.0	0.4000000
80	22982.9688	20046.180	24.00000	0.0	0.0	-90.0	0.2000000
115	23329.1406	19557.680	24.00000	0.0	0.0	45.0	0.9000000
128	23593.7793	19783.180	21.25448	0.0	0.0	0.0	0.8000000
80	23673.0000	19682.000	6.00000	0.0	0.0	-135.0	0.2000000
77	22990.1680	19723.430	24.00000	-20.0	0.0	-210.0	0.6000000
77	23020.4395	19623.211	24.00000	-20.0	0.0	180.0	0.4000000
77	23071.4805	19528.420	24.00000	-20.0	0.0	180.0	0.3000000
77	23053.2598	19724.260	24.00000	-15.0	0.0	-70.0	0.3000000
77	22947.0176	19821.160	24.00000	-15.0	0.0	-25.0	0.3000000
76	23087.9199	19847.568	24.00000	0.0	0.0	40.0	0.2000000
120	22954.2168	19899.391	24.00000	0.0	0.0	-135.0	0.6000000
6	23085.3594	19623.500	18.00000	0.0	0.0	-60.0	2.0000000
6	22985.2090	19784.971	18.00000	0.0	0.0	-50.0	2.0000000
80	23167.1484	19612.789	24.00000	0.0	0.0	-135.0	0.4000000
80	23214.8477	19775.721	24.00000	0.0	0.0	-180.0	0.3000000
122	23252.2285	19645.439	24.00000	0.0	0.0	45.0	2.0000000
80	22829.2656	22499.459	24.00000	-15.0	0.0	270.0	0.3000000
0	22535.1797	22833.873	0.00000	0.0	0.0	0.0	1.0000000
0	22634.1621	22556.840	0.00000	0.0	0.0	0.0	1.0000000
120	22725.6309	22745.197	10.64000	0.0	0.0	0.0	0.6000000
74	22392.0000	22754.000	335.00000	0.0	5.0	-15.0	0.2200000
74	22041.9102	22718.648	184.99998	0.0	0.0	-685.0	0.2000000
80	22078.4219	22476.906	16.38097	0.0	0.0	225.0	0.2857143
100	22307.3008	22746.559	0.00000	0.0	0.0	-8.0	5.0000000
0	22415.2910	22734.215	0.00000	0.0	0.0	0.0	1.0000000
0	22256.6992	22764.805	0.00000	0.0	0.0	0.0	1.0000000
0	22103.1777	22674.094	0.00000	0.0	0.0	0.0	1.0000000
0	22455.6309	22576.154	0.00000	0.0	0.0	0.0	1.0000000
0	22291.6191	22668.680	0.00000	0.0	0.0	0.0	1.0000000
74	22095.0996	22747.221	197.19942	0.0	0.0	-685.0	0.1300000
120	22552.5195	22062.549	23.78000	0.0	0.0	45.0	0.6000000
120	22664.4395	22121.049	20.94000	0.0	0.0	0.0	0.6000000
80	22791.1523	22407.529	24.00000	-15.0	0.0	315.0	0.3000000
80	22483.1797	22242.164	24.00000	0.0	0.0	-45.0	0.2500000
0	22561.4570	22441.736	0.00000	0.0	0.0	0.0	1.0000000
0	22602.4941	22249.111	0.59840	0.0	0.0	0.0	1.0000000
77	22058.2695	22045.943	52.78964	-20.0	0.0	45.0	0.3200000
120	22300.1621	22393.270	24.00000	0.0	0.0	45.0	0.6000000
80	22129.7598	22110.404	42.26189	0.0	0.0	135.0	0.2000000
0	21940.5781	22649.926	0.00000	0.0	0.0	0.0	1.0000000
0	21728.4688	22566.965	0.00000	0.0	0.0	0.0	1.0000000
120	21811.4707	22772.527	20.14339	0.0	0.0	90.0	0.6000000
80	21578.0000	22722.660	21.27987	0.0	0.0	90.0	0.3000000
120	21466.2891	22561.879	24.00000	0.0	0.0	0.0	0.6000000
74	22025.4434	22126.000	226.00000	0.0	0.0	0.0	0.1500000
80	22023.6777	22440.342	19.61903	0.0	0.0	270.0	0.2142857
128	21611.6504	22410.621	21.45117	0.0	0.0	45.0	0.8000000
120	21849.1289	22426.309	24.00000	0.0	0.0	90.0	0.6000000
131	21971.7305	22104.488	44.04082	0.0	0.0	-495.0	2.0000000
77	22092.2676	21949.943	46.39299	-20.0	0.0	135.0	0.4000000
77	22123.2695	22008.943	52.78964	-20.0	0.0	-45.0	0.2500000
80	22154.3750	21939.336	35.86274	25.0	0.0	-315.0	0.2000000
131	22216.4590	21992.879	25.49000	0.0	0.0	-270.0	2.0000000
131	21997.7598	21880.311	28.65409	0.0	0.0	-405.0	2.0000000
80	21972.0000	21979.000	36.99158	-10.0	0.0	90.0	0.2000000
74	21996.8574	21899.598	260.06049	0.0	0.0	-560.0	0.2000000
77	21361.0000	21215.434	48.00000	20.0	0.0	560.0	0.3000000
128	21262.4199	21245.727	34.75000	0.0	0.0	90.0	0.8000000
128	20782.1875	22867.791	24.00000	0.0	0.0	0.0	0.8000000
131	20585.2090	22852.508	24.00000	0.0	0.0	-270.0	2.0000000
120	19545.9004	22723.490	24.00000	0.0	0.0	-225.0	0.6000000
104	19648.3496	22754.090	30.04000	0.0	0.0	0.0	0.3000000
80	19594.3184	22644.699	24.00000	0.0	0.0	360.0	0.3000000
120	20335.2305	21934.637	24.00000	0.0	0.0	-90.0	0.6000000
0	20378.6641	21672.008	0.00000	0.0	0.0	0.0	1.0000000
80	20466.3398	21822.734	15.92237	0.0	0.0	405.0	0.2900000
120	20527.8281	21602.234	24.00000	0.0	0.0	0.0	0.6000000
0	20583.9043	21208.721	0.00000	0.0	0.0	0.0	1.0000000
0	20454.2832	21244.660	0.00000	0.0	0.0	0.0	1.0000000
0	20427.4941	21420.078	4.81901	0.0	0.0	0.0	1.0000000
0	20332.4531	21548.318	0.00000	0.0	0.0	0.0	1.0000000
80	20723.6602	21333.709	24.00000	0.0	0.0	225.0	0.2900000
80	20702.8770	21402.250	24.00000	0.0	0.0	20.0	0.2000000
128	20596.3203	21487.379	23.11670	0.0	0.0	45.0	0.8000000
80	20149.7168	21666.105	12.06753	0.0	0.0	405.0	0.2900000
76	19925.0000	21881.000	41.58322	0.0	0.0	-490.0	0.1300000
120	19925.0898	21842.240	43.04434	0.0	0.0	-45.0	0.6000000
0	20297.2441	21771.572	0.00000	0.0	0.0	0.0	1.0000000
80	20145.0000	21744.000	13.00000	0.0	0.0	110.0	0.2000000
77	19878.0000	21753.000	43.34749	-10.0	0.0	-90.0	0.3500000
76	19817.0000	21629.998	44.08269	0.0	0.0	-490.0	0.2000000
131	19779.6406	21800.338	28.03000	0.0	0.0	-540.0	2.0000000
131	19914.0391	21564.650	27.25000	0.0	0.0	-315.0	2.0000000
80	19945.0000	21350.000	33.49572	10.0	0.0	110.0	0.2000000
120	20192.3203	21344.367	24.00000	0.0	0.0	-180.0	0.6000000
77	19758.3027	21484.000	38.00000	20.0	0.0	270.0	0.4000000
76	19787.9004	21209.369	36.66000	0.0	0.0	-490.0	0.1500000
120	19875.0293	21493.928	34.98527	0.0	0.0	-135.0	0.6000000
120	19703.4199	21583.439	28.87000	0.0	0.0	-45.0	0.6000000
115	19826.4961	21381.131	52.27714	0.0	0.0	45.0	1.3000000
77	19864.7773	21309.479	50.00000	-10.0	0.0	-90.0	0.3000000
80	19778.6172	21326.713	44.44079	0.0	0.0	-70.0	0.2000000
131	19698.9492	21355.400	28.78000	0.0	0.0	-405.0	2.0000000
86	22845.6992	20864.039	60.00000	0.0	0.0	35.0	1.2000000
80	22762.0000	20762.000	42.90639	-20.0	0.0	-540.0	0.2000000
77	22686.0000	20840.998	60.00000	-20.0	0.0	450.0	0.3000000
80	22585.9297	20838.139	50.07011	0.0	0.0	-225.0	0.3000000
80	22735.0234	20935.662	44.68671	-20.0	0.0	-360.0	0.2000000
104	22764.6699	20834.469	62.14404	0.0	0.0	0.0	0.3000000
75	22813.5000	20927.379	38.69408	0.0	0.0	0.0	0.7000000
131	22796.0000	21001.998	33.00000	0.0	0.0	-540.0	2.0000000
101	22714.7988	20751.420	32.22694	0.0	0.0	-20.0	0.6000000
115	22706.6094	20331.260	24.00000	0.0	0.0	45.0	1.1000000
120	22388.6289	20377.969	24.00000	0.0	0.0	0.0	0.6000000
131	21208.5723	21016.574	25.46403	0.0	0.0	-45.0	2.0000000
77	21423.6758	20986.449	60.00000	20.0	0.0	270.0	0.4000000
77	21434.4961	20920.477	60.00000	20.0	0.0	360.0	0.4000000
77	21245.6641	20780.199	52.87207	20.0	0.0	695.0	0.3000000
120	21434.5664	21144.229	44.20395	0.0	0.0	35.0	0.5000000
120	21509.8184	20905.400	39.11000	0.0	0.0	-55.0	0.5000000
76	21353.0000	20826.998	39.16624	0.0	0.0	-685.0	0.1700000
76	21403.8477	21120.441	12.20684	0.0	0.0	-535.0	0.1700000
80	21430.6289	20807.689	46.00000	25.0	0.0	-315.0	0.2000000
131	21259.5723	20951.572	24.00299	0.0	0.0	0.0	1.8000000
131	21290.6484	21024.369	34.21370	0.0	0.0	45.0	1.6000000
77	21728.0000	20359.375	24.00000	5.0	0.0	-135.0	0.3000000
80	21664.6992	20455.131	24.00000	0.0	0.0	-225.0	0.3000000
120	21913.5508	20361.930	24.00000	0.0	0.0	-90.0	0.6000000
101	21968.8496	20531.979	24.00000	0.0	0.0	-20.0	0.6000000
80	21809.6289	20400.139	24.00000	0.0	0.0	-135.0	0.3000000
104	21943.5586	20410.879	28.57628	0.0	0.0	0.0	0.4000000
115	21540.4102	20475.480	24.00000	0.0	0.0	45.0	1.4000000
80	21598.3789	20339.477	24.00000	0.0	0.0	-90.0	0.4000000
77	22774.3691	19930.479	24.00000	-20.0	0.0	90.0	0.3000000
80	22850.9805	20007.789	24.00000	0.0	0.0	-135.0	0.4000000
6	22864.4082	19924.260	18.00000	0.0	0.0	-50.0	2.0000000
6	22729.1797	20061.541	18.00000	0.0	0.0	-40.0	2.0000000
6	22559.7793	20161.729	18.00000	0.0	0.0	345.0	2.0000000
120	22695.0195	20166.010	24.00000	0.0	0.0	0.0	0.6000000
76	22603.9707	20062.051	24.00176	0.0	0.0	-370.0	0.1500000
101	22756.6309	20037.789	24.00000	0.0	0.0	-20.0	0.6000000
104	22822.0000	20140.998	25.00000	0.0	0.0	0.0	0.3000000
84	22608.0000	20165.000	24.00000	0.0	0.0	60.0	0.9000000
92	22375.0000	20165.000	32.00000	0.0	0.0	70.0	0.6000000
84	22243.3281	20231.490	34.00000	0.0	0.0	135.0	1.0000000
101	22070.0000	20325.000	24.00000	0.0	0.0	25.0	0.6000000
120	22430.0996	20287.410	24.00000	0.0	0.0	-90.0	0.6000000
6	22379.9199	20226.090	18.00000	0.0	0.0	345.0	2.0000000
6	22205.8984	20273.070	18.00000	0.0	0.0	350.0	2.0000000
76	22170.7480	20198.580	24.00000	0.0	0.0	-370.0	0.1700000
77	22875.7598	19817.811	24.00000	-20.0	0.0	90.0	0.4000000
77	22009.0000	20225.000	24.00000	25.0	0.0	45.0	0.4000000
77	21633.0000	20219.000	24.00000	5.0	0.0	45.0	0.4000000
77	21831.4062	20285.299	24.00000	-20.0	0.0	-165.0	0.6000000
6	22019.1797	20295.818	18.00000	0.0	0.0	360.0	2.0000000
6	21826.7402	20304.059	18.00000	0.0	0.0	360.0	2.0000000
6	21634.1094	20305.279	18.00000	0.0	0.0	360.0	2.0000000
20	21211.9688	20060.762	24.00000	10.0	0.0	-720.0	1.1000000
20	21446.4609	20187.260	24.00000	10.0	0.0	-900.0	1.1000000
120	21208.3184	20248.609	24.00000	0.0	0.0	-90.0	0.6000000
6	21440.9980	20269.000	18.00000	0.0	0.0	25.0	2.0000000
6	21276.4805	20189.379	18.00000	0.0	0.0	30.0	2.0000000
130	21240.5703	20078.568	37.81082	0.0	0.0	90.0	1.1000000
101	21351.6016	20279.000	24.00000	0.0	0.0	25.0	0.8000000
71	21357.1094	20153.900	30.62000	5.0	0.0	45.0	0.9000000
101	21512.1270	20246.539	24.00000	0.0	0.0	25.0	0.9000000
120	21168.4180	20776.990	41.57443	10.0	0.0	-55.0	0.5000000
76	21162.0000	20764.000	27.00000	-25.0	0.0	-620.0	0.1000000
120	20917.3691	21158.227	24.00000	0.0	0.0	0.0	0.6000000
0	20776.9980	21136.000	0.00000	0.0	0.0	-140.0	1.0000000
128	20869.5703	21013.961	24.00000	0.0	0.0	135.0	0.8000000
120	20434.4902	20783.158	19.00000	0.0	0.0	-65.0	0.6000000
80	20741.1504	20940.488	24.00000	0.0	0.0	-25.0	0.2000000
0	20604.0820	21084.148	0.00000	0.0	0.0	-140.0	1.0000000
0	20421.4219	21119.691	0.00000	0.0	0.0	0.0	1.0000000
0	20442.0605	21014.545	0.00000	0.0	0.0	0.0	1.0000000
0	20328.8613	20867.139	0.00000	0.0	0.0	0.0	1.0000000
80	20670.6895	20939.689	24.00000	0.0	0.0	495.0	0.2900000
80	20118.7305	21146.760	6.13000	0.0	0.0	495.0	0.2900000
0	20223.7988	20793.188	1.63423	0.0	0.0	0.0	1.0000000
0	20135.5430	20960.455	0.00000	0.0	0.0	0.0	1.0000000
0	20289.6074	21005.314	0.00000	0.0	0.0	0.0	1.0000000
0	20307.5430	21172.322	0.00000	0.0	0.0	0.0	1.0000000
80	20054.4180	21134.920	17.07257	0.0	0.0	20.0	0.2000000
128	19958.0801	20901.930	24.00000	0.0	0.0	0.0	0.8000000
128	19986.0000	21048.000	24.00000	0.0	0.0	-45.0	0.6000000
120	20069.0000	20737.998	22.00000	0.0	0.0	-140.0	0.6000000
123	19951.9395	20346.680	60.00000	0.0	0.0	0.0	0.4000000
80	19909.9785	20419.699	44.95638	-20.0	0.0	-350.0	0.3000000
123	19988.1172	20429.939	43.45623	-5.0	0.0	0.0	0.3000000
80	20026.0000	20385.000	45.00000	-20.0	0.0	-115.0	0.3000000
80	20267.1973	20659.029	24.00000	0.0	0.0	90.0	0.2900000
122	19852.3105	20417.379	36.00000	0.0	0.0	45.0	2.0999999
71	21175.4004	20171.699	24.00000	0.0	0.0	0.0	0.6000000
6	20760.4297	19972.709	18.00000	0.0	0.0	30.0	2.0000000
115	21119.0098	20286.289	24.00000	0.0	0.0	45.0	1.4000000
77	20803.0000	19946.000	24.00000	-20.0	0.0	-150.0	0.6000000
77	20940.6602	19993.520	24.00000	-20.0	0.0	-60.0	0.4000000
77	20827.2070	19991.180	24.00000	-20.0	0.0	-15.0	0.3000000
80	20759.1973	20097.830	24.00000	0.0	0.0	-205.0	0.4000000
6	21124.6602	20120.637	18.00000	0.0	0.0	20.0	2.0000000
6	20938.9805	20048.459	18.00000	0.0	0.0	20.0	2.0000000
80	21053.0000	20093.000	24.00000	0.0	0.0	-70.0	0.4000000
80	20870.2090	20079.449	24.00000	0.0	0.0	-115.0	0.3000000
76	21089.0996	20021.396	24.00000	0.0	0.0	-335.0	0.1700000
122	20341.4102	19938.939	24.00000	0.0	0.0	45.0	1.8000000
115	20448.4805	20139.070	24.00000	0.0	0.0	45.0	1.4999999
77	20710.3203	19947.289	24.00000	-20.0	0.0	75.0	0.3000000
80	20574.8691	19927.877	24.00000	0.0	0.0	-70.0	0.4000000
6	20617.5879	19914.000	18.00000	0.0	0.0	10.0	2.0000000
120	20496.0488	19971.359	24.00000	0.0	0.0	-90.0	0.6000000
131	20385.5781	20029.879	24.00000	0.0	0.0	-270.0	2.0000000
131	20434.9570	20031.818	24.75505	0.0	0.0	-450.0	1.8000000
77	20628.0293	19866.660	24.00000	-20.0	0.0	-150.0	0.4000000
6	20445.3496	19875.969	18.00000	0.0	0.0	15.0	2.0000000
76	20515.0898	19811.830	24.00000	0.0	0.0	-355.0	0.1700000
123	20376.7305	19780.420	24.00000	0.0	0.0	135.0	0.3000000
80	19904.3496	20280.738	45.36454	-20.0	0.0	-215.0	0.3000000
120	20176.9004	19925.359	24.00000	0.0	0.0	-90.0	0.6000000
115	20048.8867	19942.160	24.00000	0.0	0.0	45.0	1.3000000
122	20029.7422	20323.873	49.29254	0.0	0.0	45.0	1.8000000
123	19979.5898	20243.270	29.72620	0.0	0.0	0.0	0.2000000
123	19870.0000	20315.000	38.25603	-15.0	0.0	90.0	0.2500000
123	19928.9414	19734.561	24.00000	0.0	0.0	90.0	0.6000000
6	20261.6172	19831.279	18.00000	0.0	0.0	10.0	2.0000000
6	19917.5488	19815.670	18.00000	0.0	0.0	0.0	2.0000000
6	20103.2285	19818.889	18.00000	0.0	0.0	0.0	2.0000000
123	20117.4395	19740.168	24.00000	0.0	0.0	45.0	0.5000000
123	19967.1484	19854.219	24.00000	0.0	0.0	45.0	0.3000000
123	20268.8848	19754.889	24.00000	0.0	0.0	0.0	0.4000000
37	19795.0000	19632.697	19.00000	0.0	0.0	-270.0	6.8400002
7	19807.0000	19529.000	91.00000	0.0	0.0	-90.0	6.9099998
7	19807.0000	19739.000	34.00000	0.0	0.0	-450.0	8.3299999
27	19550.0000	19524.619	50.64932	0.0	0.0	180.0	3.5000000
27	19550.0000	19682.000	11.96814	0.0	0.0	180.0	3.5000000
26	19550.0000	19750.969	24.00000	0.0	0.0	-270.0	4.2500000
35	19550.1777	19835.459	24.00000	0.0	0.0	-1260.0	3.5999999
85	19246.9395	25083.248	250.00000	0.0	0.0	-45.0	1.0000000
85	19083.5273	25232.258	250.00000	0.0	0.0	-45.0	1.0000000
9	19061.2266	25127.047	315.00000	0.0	0.0	-110.0	2.0000000
9	19123.1797	25212.230	315.00000	0.0	0.0	-145.0	2.0000000
85	19029.2695	25107.928	250.00000	0.0	0.0	-45.0	1.0000000
85	18983.7324	25024.250	88.00000	0.0	0.0	-135.0	1.0000000
85	19005.9707	25126.000	88.00000	0.0	0.0	-180.0	1.0000000
85	19413.2207	24777.320	250.00000	0.0	0.0	-45.0	1.0000000
85	19432.8203	24956.029	250.00000	0.0	0.0	-45.0	1.0000000
85	19167.1895	24640.971	250.00000	0.0	0.0	-0.0	1.0000000
85	19069.2910	24857.010	250.00000	0.0	0.0	-45.0	1.0000000
85	19058.7402	24703.178	88.00000	0.0	0.0	-90.0	1.0000000
9	19162.7695	24650.000	315.00003	0.0	0.0	-50.0	2.0000000
9	19067.7070	24799.689	315.00003	0.0	0.0	-70.0	2.0000000
85	19012.8652	24804.949	88.00000	0.0	0.0	-135.0	1.0000000
9	19037.9980	24961.000	315.00000	0.0	0.0	-90.0	2.0000000
60	18101.9980	25164.000	245.00000	0.0	0.0	0.0	1.0000000
60	18545.0000	25008.000	245.00000	0.0	0.0	0.0	1.0000000
77	18217.6992	24703.301	324.00000	-15.0	0.0	0.0	0.3000000
80	18160.3691	24641.982	324.00000	0.0	0.0	1170.0	0.2500000
75	17962.5703	24854.729	324.00000	0.0	0.0	45.0	0.8000000
75	17939.2598	24678.189	324.00000	0.0	0.0	45.0	0.8000000
75	18127.0293	24686.119	324.00000	0.0	0.0	45.0	0.8000000
